AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,MorningstarClass,MorningstarClassId,ManagerClass,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Investment Management Services/Mid Cap Value,Mid Cap Value SMID?,SAUSA04AI4,Dual Contract,US Fund Mid-Cap Blend,MB,U.S. Equity,2,(null),(null),(null),(null),N/A,1.7,0,0,0,N/A,1.8,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Multi Cap Value,Multi Cap Value,LAMULTICAP,Traditional,TBD,TBD,U.S. Equity,1,0.4,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.4,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Multi Cap Value,Multi Cap Value,LAMULTICAP,Traditional,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.2,0.1,0,0.1,N/A,0.3,0,0,0,N/A,(null),(null),(null),(null),N/A
,Citigroup Global Markets Inc,Citigroup Global Markets Inc,N/A,CITI/MAP UMA/Multi Cap Value,Multi Cap Value,LAMULTICAP,Model Delivery,TBD,TBD,U.S. Equity,19,13.4,1.2,-1.2,0,N/A,13.1,0.8,-0.8,0,N/A,10.8,0.5,-0.4,0,N/A,10.7,0.8,-0.8,0,N/A,11.2,1.5,-1,0.5,N/A,10.6,0.8,-0.6,0.2,N/A,8.8,0.7,-0.6,0.1,N/A,9.1,0.8,-0.6,0.2,N/A,9.3,0.9,-0.8,0.2,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Multi Cap Value,Multi Cap Value,LAMULTICAP,Model Delivery,TBD,TBD,U.S. Equity,474,332.9,6.3,-5.2,1.1,N/A,356.1,3.3,-5.2,-1.9,N/A,362,3.5,-4.5,-1,N/A,369.3,4.8,-5.7,-0.9,N/A,394.3,15.4,-10.5,4.8,N/A,402.2,18.5,-19,-0.5,N/A,408.9,8.6,-4,4.5,N/A,429.6,9.2,-7.5,1.7,N/A,444.8,8.7,-5.5,3.2,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Multi Cap Value,Multi Cap Value,LAMULTICAP,Model Delivery,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.1,0.1,0,0.1,N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Fiduciary Services/Multi Cap Value,Multi Cap Value,LAMULTICAP,Traditional,TBD,TBD,U.S. Equity,171,133.2,0.3,-2.8,-2.5,N/A,133.2,0.1,-3.2,-3,N/A,116.3,0.1,-7,-6.9,N/A,36.2,0,-1.4,-1.3,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,4,4.4,0,0,0,N/A,4.4,0,0,0,N/A,4.5,0,0,0,N/A,3.6,0,-0.7,-0.7,N/A,2.2,0,0,0,N/A,2.2,0,0,0,N/A,2.2,0,0,0,N/A,(null),(null),(null),(null),N/A,2.2,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0.2,0,0.2,N/A,0.6,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,2,5.6,0.3,0,0.3,N/A,6.7,0.2,0,0.2,N/A,5.8,0,0,0,N/A,(null),(null),(null),(null),N/A,5.3,0.1,0,0.1,N/A,5.4,0.1,0,0.1,N/A,5.4,0,-0.1,-0.1,N/A,5.2,0,0,0,N/A,5.2,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,20,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,16.6,8.1,0,8.1,N/A,31.3,4.9,-0.1,4.8,N/A,44.8,2.8,-0.1,2.7,N/A
,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",N/A,Envestnet/Separate Account Program/Short Municipal,Short Duration Municipal,F00000NB2W,Traditional,US Fund Muni National Short,MS,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,1,0,-1,-1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",N/A,Envestnet/Separate Account Program/Short Municipal,Short Duration Municipal,F00000NB2W,Traditional,US Fund Muni National Short,MS,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,0,-0.3,-0.3,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Fidelity Brokerage Serv,Fidelity Brokerage Serv,N/A,Fidelity/Separate Account Network/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,1,1,0,1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Fidelity Brokerage Serv,Fidelity Brokerage Serv,N/A,Fidelity/Separate Account Network/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,5,14.2,0.1,-0.1,0,N/A,14.2,0.1,-0.2,0,N/A,14.1,0.1,-0.2,-0.1,N/A,13.9,0.2,-0.1,0.1,N/A,14.1,0.1,-0.1,0,N/A,14,0.2,-0.4,-0.2,N/A,13.3,0,-0.2,-0.2,N/A,12.9,0,-0.1,-0.1,N/A,12.7,0.1,-0.1,0,N/A
,"Lockwood Financial Svcs., Inc.","Lockwood Financial Svcs., Inc.",N/A,Lockwood/Managed Account Direct(DC)/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,1,1.5,0,0,0,N/A,1.5,0,0,0,N/A,1.4,0.1,-0.1,0,N/A,1.4,0,0,0,N/A,1.4,0,0,0,N/A,1.3,0,0,0,N/A,1.3,0,0,0,N/A,1.3,0,0,0,N/A,1.2,0,0,0,N/A
,"Lockwood Financial Svcs., Inc.","Lockwood Financial Svcs., Inc.",N/A,Lockwood/Managed Account Direct(DC)/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,7,24.2,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,24,0,-0.3,-0.3,N/A,21.5,0,-1.2,-1.2,N/A,19.1,0,-0.5,-0.5,N/A,15.2,0.1,-2.1,-2,N/A,9.7,0,-1.4,-1.4,N/A,7.7,0,-0.2,-0.2,N/A,7.5,0,0,0,N/A
,RBC Capital Markets,RBC Capital Markets,N/A,RBC Dain/Managed Account Program/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,US Fund Muni National Short,MS,Tax Free Fixed Income,2,4.2,0,-3,-3,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.7,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Merrill Lynch/Consults/Small Cap Growth,Small Cap Growth,LASMGR,Traditional,US Small Cap Growth,SG,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,0.7,0,0.7,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Small Cap Value,Small Cap Value,LASMVA,Model Delivery,Small Cap Value,SV,U.S. Equity,225,275.9,2.9,-4.9,-1.9,N/A,280,1.2,-10,-8.8,N/A,288.3,1.8,-3.8,-2,N/A,292.6,9.3,-9.9,-0.6,N/A,305.2,4.1,-4,0.1,N/A,297.2,2.2,-5.1,-2.9,N/A,290.2,2.2,-1.6,0.5,N/A,292.7,4.2,-8.2,-4,N/A,288.2,1.3,-2.8,-1.5,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI4,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,3,5.2,0.1,0,0.1,N/A,5.3,0,-0.1,-0.1,N/A,5.6,0,0,0,N/A,5.7,0,0,0,N/A,7.7,0.7,0,0.7,N/A,8.3,0.1,0,0.1,N/A,8.7,0.2,-0.3,0,N/A,8.5,0.1,-0.4,-0.3,N/A,8.2,0,0,0,N/A
,Wells Fargo Advisors WBS,Cetera (Summit Brokerage Services),N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI5,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,2,0.9,0,0,0,N/A,1,0,0,0,N/A,1,0,0,0,N/A,1,0,0,0,N/A,1,0,0,0,N/A,1,0,0,0,N/A,1,0,0,0,N/A,1.1,0,0,0,N/A,1.1,0,0,0,N/A
,Wells Fargo Advisors WBS,Cetera (Summit Brokerage Services),N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI6,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI7,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.2,0.1,0,0.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI8,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,0.3,0,0,0,N/A,0.4,0,0,0,N/A,0.4,0,0,0,N/A,0.3,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI9,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,2,(null),(null),(null),(null),N/A,1.6,0,0,0,N/A,1.2,0,0,0,N/A,0.5,0,-0.4,-0.4,N/A,0.4,0,-0.2,-0.2,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI10,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.2,0.1,0,0.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI11,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,2,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1,0,-0.2,-0.2,N/A,0.8,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI12,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0,0,0,N/A,0.6,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI13,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,9,4,0,0,0,N/A,4.3,0,0,0,N/A,4.4,0,0,0,N/A,4.3,0,-0.2,-0.2,N/A,5,0.3,0,0.3,N/A,4.8,0,0,0,N/A,4.9,0,0,0,N/A,4.7,0,-0.2,-0.2,N/A,4.9,0.1,0,0.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI14,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,7,2.2,0,0,0,N/A,2.3,0,0,0,N/A,2.4,0,0,0,N/A,2.4,0,0,0,N/A,2.4,0,0,0,N/A,2.4,0,0,0,N/A,2.4,0,0,0,N/A,2.5,0,0,0,N/A,2.5,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI15,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,5,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,0.5,0,0.5,N/A,1.4,0,0,0,N/A,1.5,0,0,0,N/A,2.3,0.2,0,0.2,N/A,2.2,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI16,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,0.3,0,0,0,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,(null),(null),(null),(null),N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI17,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,3,0.3,0.1,0,0.1,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,0.3,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0.1,0,0.1,N/A,1,0.1,0,0.1,N/A,1,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI18,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,2,(null),(null),(null),(null),N/A,1.2,0,0,0,N/A,1.2,0,0,0,N/A,1.2,0,0,0,N/A,1.2,0,0,0,N/A,1.2,0,0,0,N/A,1.2,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI19,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,29,16.2,0.9,-1.3,-0.4,N/A,16,0.2,-0.6,-0.4,N/A,15,0,-0.4,-0.4,N/A,14.7,0.2,-0.3,-0.1,N/A,14.7,0,-0.3,-0.3,N/A,14.1,0.4,-0.4,-0.1,N/A,13.9,0.2,-0.2,0,N/A,16.2,0.3,0,0.3,N/A,16.5,0.2,-0.1,0.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI20,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,22,46.2,0.2,-0.2,0,N/A,48.4,0,-0.6,-0.6,N/A,49.3,0.2,-0.6,-0.4,N/A,50,0,-0.1,-0.1,N/A,52.5,0.3,0,0.3,N/A,53.5,1.1,-0.7,0.4,N/A,52.4,0.2,-1.4,-1.3,N/A,53.1,0,-0.1,-0.1,N/A,52.6,0,-0.3,-0.2,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI21,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,279,148.5,2.3,-3.3,-1,N/A,152.4,2.6,-5,-2.4,N/A,156.2,1,-1.2,-0.2,N/A,153.9,1,-5.7,-4.8,N/A,153.4,3.6,-3.3,0.3,N/A,152.1,3.8,-4.4,-0.7,N/A,151.6,1.4,-1.5,-0.1,N/A,159.9,1.6,-2.5,-1,N/A,164.8,5,-2.3,2.7,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI22,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,274,368.7,4,-4.6,-0.6,N/A,393,1.5,-2.6,-1.1,N/A,392.8,2.7,-11.3,-8.5,N/A,392.7,1.2,-1.8,-0.6,N/A,370,2.9,-17.8,-14.9,N/A,367.1,10.9,-5.2,5.7,N/A,382.9,1.3,-4.3,-3,N/A,395.5,5.3,-6.6,-1.2,N/A,376.3,1.4,-9.8,-8.4,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI23,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,86,49.5,1.8,-1,0.8,N/A,54,1.2,-1.4,-0.2,N/A,56.8,1.6,-1.2,0.4,N/A,58.4,0.5,-0.4,0.1,N/A,59.8,1.5,-2.3,-0.8,N/A,60.5,1.1,-0.5,0.6,N/A,60.6,1.1,-1.8,-0.7,N/A,60.9,1.1,-1.7,-0.6,N/A,63.7,2.1,-0.5,1.6,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI24,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,33,24.9,0.1,-0.1,0,N/A,26.4,0,-0.3,-0.3,N/A,26.7,0,-0.1,-0.1,N/A,27.7,0.2,-0.1,0.1,N/A,28.7,0.3,-0.9,-0.5,N/A,28,0.2,-0.1,0.1,N/A,27,0.1,-0.8,-0.7,N/A,28.6,0.7,-0.1,0.6,N/A,29.5,0.7,-0.3,0.4,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/SMID Cap Value,Smid Cap Value,SAUSA04AI25,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,1,(null),(null),(null),(null),N/A,2.2,0,0,0,N/A,2.3,0,0,0,N/A,2.4,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.7,0,0,0,N/A,2.7,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/SMID Cap Value,Smid Cap Value,SAUSA04AI26,Traditional,US Fund Mid-Cap Blend,MB,U.S. Equity,2,1.4,0,0,0,N/A,1.5,0,0,0,N/A,1.6,0,0,0,N/A,1.4,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,1,0,-0.5,-0.5,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
