"	FlowDate		SponsorFirm	SponsorFirmId	SmaStrategy		SmaProductType	SmaProductTypeCode		MorningstarStrategyId		Assets",,,
"NWQBAL	Q3-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.2573",,
"NWQBAL	Q3-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1607",,
"NWQBAL	Q4-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.2096",,
"NWQBAL	Q3-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.1566",,
"NWQBAL	Q4-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0503",,
"NWQBAL	Q2-2018                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1859",,
"NWQBAL	Q3-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	11.7096",,
"NWQBAL	Q3-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.2865",,
"NWQBAL	Q4-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.3021",,
"NWQBAL	Q4-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	12.3093",,
"NWQBAL	Q3-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	15.1087",,
"NWQBAL	Q4-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.5294",,
"NWQBAL	Q4-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	16.3358",,
"NWQBAL	Q1-2016                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2531",,,
"NWQBAL	Q1-2017                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2515",,,
"NWQBAL	Q1-2018                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0122",,,
"NWQBAL	Q1-2018                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2509",,,
"NWQBAL	Q2-2016                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2571",,,
"NWQBAL	Q2-2017                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2564",,,
"NWQBAL	Q3-2016                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2637",,,
"NWQBAL	Q3-2017                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0112",,,
"NWQBAL	Q4-2016                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.015",,,
"NWQBAL	Q3-2017                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2632",,,
"NWQBAL	Q4-2016                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2465",,,
"NWQBAL	Q4-2017                          	NWQ	Brighton Securities Corp.	3875	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2697",,,
"NWQBAL	Q1-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.035",,,
"NWQBAL	Q1-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5521",,,
"NWQBAL	Q1-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.041",,,
"NWQBAL	Q1-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5369",,,
"NWQBAL	Q1-2018                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5011",,,
"NWQBAL	Q1-2018                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.03",,,
"NWQBAL	Q2-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0001",,,
"NWQBAL	Q2-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5583",,,
"NWQBAL	Q2-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5453",,,
"NWQBAL	Q3-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.001",,,
"NWQBAL	Q2-2018                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.001",,,
"NWQBAL	Q3-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5562",,,
"NWQBAL	Q4-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0203",,,
"NWQBAL	Q4-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0215",,,
"NWQBAL	Q4-2017                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5459",,,
"NWQBAL	Q3-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5705",,,
"NWQBAL	Q4-2016                          	NWQ	Wiley Brothers Aintree Capital	3767	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.57",,,
"NWQBAL	Q1-2016                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0784",,,
"NWQBAL	Q1-2017                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0757",,,
"NWQBAL	Q2-2017                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0757",,,
"NWQBAL	Q3-2016                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0759",,,
"NWQBAL	Q2-2016                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0788",,,
"NWQBAL	Q4-2016                          	NWQ	Davenport & Co. LLC	1588	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0757",,,
"NWQBAL	Q1-2016                          	NWQ	Credit Suisse Securities LLC	816	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0003",,,
"NWQBAL	Q1-2016                          	NWQ	Credit Suisse Securities LLC	816	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.526",,,
"NWQBAL	Q1-2016                          	NWQ	Credit Suisse Securities LLC	816	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0204",,,
"NWQBAL	Q2-2016                          	NWQ	Credit Suisse Securities LLC	816	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.526",,,
"NWQBAL	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0197",
"NWQBAL	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1058",
"NWQBAL	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	7.7141",
"NWQBAL	Q1-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	8.0007",
"NWQBAL	Q1-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1421",
"NWQBAL	Q1-2018                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	6.132",
"NWQBAL	Q1-2018                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0354",
"NWQBAL	Q1-2018                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.7062",
"NWQBAL	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.2999",
"NWQBAL	Q2-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	8.1006",
"NWQBAL	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	7.5636",
"NWQBAL	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0063",
"NWQBAL	Q2-2018                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.02",
"NWQBAL	Q2-2018                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.033",
"NWQBAL	Q2-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.7408",
"NWQBAL	Q2-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.6908",
"NWQBAL	Q3-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.2519",
"NWQBAL	Q3-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	8.1249",
"NWQBAL	Q3-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	7.956",
"NWQBAL	Q4-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	7.9952",
"NWQBAL	Q3-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1061",
"NWQBAL	Q4-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	7.183",
"NWQBAL	Q4-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.4277",
"NWQBAL	Q3-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.3235",
"NWQBAL	Q4-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.1327",
"NWQBAL	Q4-2017                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.8893",
"NWQBAL	Q1-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.296",,,
"NWQBAL	Q1-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.036",,,
"NWQBAL	Q1-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.036",,,
"NWQBAL	Q1-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.1925",,,
"NWQBAL	Q1-2018                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0841",,,
"NWQBAL	Q1-2018                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0179",,,
"NWQBAL	Q2-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0361",,,
"NWQBAL	Q2-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.024",,,
"NWQBAL	Q2-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.1594",,,
"NWQBAL	Q3-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2589",,,
"NWQBAL	Q2-2018                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.018",,,
"NWQBAL	Q2-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2641",,,
"NWQBAL	Q3-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.024",,,
"NWQBAL	Q3-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.126",,,
"NWQBAL	Q4-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0301",,,
"NWQBAL	Q3-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.036",,,
"NWQBAL	Q4-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.036",,,
"NWQBAL	Q4-2017                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.0983",,,
"NWQBAL	Q4-2016                          	NWQ	D.A. Davidson & Co. Inc.	199	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2247",,,
"NWQBAL	Q1-2016                          	NWQ	J.P. Morgan Chase	79	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2258",,,
"NWQBAL	Q2-2016                          	NWQ	J.P. Morgan Chase	79	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2286",,,
"NWQBAL	Q4-2016                          	NWQ	J.P. Morgan Chase	79	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2428",,,
"NWQBAL	Q3-2016                          	NWQ	J.P. Morgan Chase	79	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.234",,,
"TRDMCO	Q1-2016                          	NWQ	""Geneos Wealth Management"," Inc.""	120894	SMA NWQ Mlt-Cap Opp	120894	Traditional	Trad		TBD	AUM	0.4711",,
"TRDMCO	Q2-2016                          	NWQ	""Geneos Wealth Management"," Inc.""	120894	SMA NWQ Mlt-Cap Opp	120894	Traditional	Trad		TBD	AUM	0.4803",,
"TRDMCO	Q3-2016                          	NWQ	""Geneos Wealth Management"," Inc.""	120894	SMA NWQ Mlt-Cap Opp	120894	Traditional	Trad		TBD	R	-0.4986",,
"TRDMCO	Q1-2016                          	NWQ	USCA Securities LLC	103789	SMA NWQ Mlt-Cap Opp	103789	Traditional	Trad		TBD	AUM	0.2521",,,
"TRDMCO	Q1-2016                          	NWQ	USCA Securities LLC	103789	SMA NWQ Mlt-Cap Opp	103789	Traditional	Trad		TBD	R	-0.01",,,
"TRDMCO	Q2-2016                          	NWQ	USCA Securities LLC	103789	SMA NWQ Mlt-Cap Opp	103789	Traditional	Trad		TBD	AUM	0.2577",,,
"TRDMCO	Q3-2016                          	NWQ	USCA Securities LLC	103789	SMA NWQ Mlt-Cap Opp	103789	Traditional	Trad		TBD	R	-0.2684",,,
"TRDMCO	Q1-2016                          	NWQ	""First Allied Securities"," Inc.""	32444	SMA NWQ Mlt-Cap Opp	32444	Traditional	Trad		TBD	R	-0.0927",,
"TRDMCO	Q1-2016                          	NWQ	""WFG Investments"," Inc.""	22704	SMA NWQ Mlt-Cap Opp	22704	Traditional	Trad		TBD	R	-0.1348",,
"TRDMCO	Q1-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	S	0.3363",,,
"TRDMCO	Q1-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	R	-0.1749",,,
"TRDMCO	Q1-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	AUM	1.4459",,,
"TRDMCO	Q2-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	AUM	1.4178",,,
"TRDMCO	Q2-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	R	-0.0428",,,
"TRDMCO	Q3-2016                          	NWQ	Thrivent Investment Management Inc.	18387	SMA NWQ Mlt-Cap Opp	18387	Traditional	Trad		TBD	R	-1.481",,,
"TRDMCO	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Mlt-Cap Opp	8174	Traditional	Trad		TBD	AUM	0.1358",,
"TRDMCO	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Mlt-Cap Opp	8174	Traditional	Trad		TBD	AUM	0.1387",,
"TRDMCO	Q1-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Mlt-Cap Opp	6363	Traditional	Trad		TBD	AUM	0.6947",,
"TRDMCO	Q1-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Mlt-Cap Opp	6363	Traditional	Trad		TBD	R	-0.001",,
"TRDMCO	Q2-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Mlt-Cap Opp	6363	Traditional	Trad		TBD	AUM	0.7088",,
"TRDMCO	Q2-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Mlt-Cap Opp	6363	Traditional	Trad		TBD	R	-0.0001",,
"TRDMCO	Q3-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Mlt-Cap Opp	6363	Traditional	Trad		TBD	R	-0.7373",,
"TRDMCO	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	S	0.0651",
"TRDMCO	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	R	-1.392",
"TRDMCO	Q1-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	AUM	19.6494",
"TRDMCO	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	R	-5.3762",
"TRDMCO	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	AUM	14.6402",
"TRDMCO	Q2-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	S	0.015",
"TRDMCO	Q3-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	R	-15.7283",
"TRDMCO	Q3-2016                          	NWQ	""Stifel", Nicolaus & Co.," Inc.""	793	SMA NWQ Mlt-Cap Opp	793	Traditional	Trad		TBD	S	0.0055",
"NWQSMV	Q1-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	S	0.0248",,,
"NWQSMV	Q1-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	AUM	102.4819",,,
"NWQSMV	Q1-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	R	-2.1563",,,
"NWQSMV	Q2-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	AUM	93.3872",,,
"NWQSMV	Q2-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	R	-7.8954",,,
"NWQSMV	Q2-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	S	0.0106",,,
"NWQSMV	Q3-2016                          	NWQ	Morgan Stanley Wealth Management	149777	SMA NWQ SMID Cap	149777	Traditional	Trad		MG	R	-99.5743",,,
"NWQSMV	Q1-2016                          	NWQ	""Summit Brokerage Services"," Inc.""	34643	SMA NWQ SMID Cap	34643	Traditional	Trad		MG	AUM	0.1786",,
"NWQSMV	Q1-2016                          	NWQ	""Summit Brokerage Services"," Inc.""	34643	SMA NWQ SMID Cap	34643	Traditional	Trad		MG	R	-0.0001",,
"NWQSMV	Q2-2016                          	NWQ	""Summit Brokerage Services"," Inc.""	34643	SMA NWQ SMID Cap	34643	Traditional	Trad		MG	AUM	0.1802",,
"NWQSMV	Q1-2016                          	NWQ	Wells Fargo Advisors	19616	SMA NWQ SMID Cap	19616	Traditional	Trad		MG	AUM	0.356",,,
"NWQSMV	Q2-2016                          	NWQ	Wells Fargo Advisors	19616	SMA NWQ SMID Cap	19616	Traditional	Trad		MG	AUM	0.3949",,,
"NWQSMV	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	R	-3.197",,
"NWQSMV	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	S	0.025",,
"NWQSMV	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	AUM	43.2956",,
"NWQSMV	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	R	-2.3098",,
"NWQSMV	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	S	0.104",,
"NWQSMV	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	AUM	46.274",,
"NWQSMV	Q3-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	R	-48.3488",,
"NWQSMV	Q3-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ SMID Cap	8174	Traditional	Trad		MG	S	0.0148",,
